t,0x,0y,0z,1x,1y,1z
5.0575,0.3948351364537328,0.813075346146691,1.4295422385679946,0.8617091490220391,1.7202142622887227,1.07618729178461
5.058,0.3942816121822785,0.813105496948883,1.4303239635346303,0.8622626732934935,1.7201841114865306,1.0754055668179743
5.0585,0.3937277014812321,0.8131348987420914,1.4311059815707567,0.8628165839945399,1.7201547096933223,1.0746235487818478
5.059,0.39317341601379063,0.8131635758953489,1.4318882844092762,0.8633708694619813,1.720126032540065,1.0738412459433284
5.0595,0.39261876733871975,0.8131915524585003,1.4326708638239767,0.8639255181370521,1.7200980559769137,1.073058666528628
5.06,0.3920637669090166,0.813218852161914,1.4334537116313026,0.8644805185667552,1.7200707562734998,1.072275818721302
5.0605,0.3915084260706567,0.8132454984163604,1.4342368196920614,0.8650358594051151,1.7200441100190536,1.0714927106605432
5.061,0.39095275606142293,0.8132715143130483,1.4350201799130688,0.8655915294143488,1.7200180941223655,1.0707093504395357
5.0615,0.3903967680098151,0.8132969226238181,1.4358037842487328,0.8661475174659566,1.7199926858115957,1.0699257461038718
5.062,0.38984047293403823,0.8133217458014829,1.4365876247025757,0.8667038125417336,1.719967862633931,1.0691419056500289
5.0625,0.3892838817410676,0.8133460059803143,1.4373716933286982,0.8672604037347043,1.7199436024550996,1.0683578370239064
5.063,0.38872700522578907,0.8133697249766677,1.4381559822331822,0.8678172802499828,1.7199198834587461,1.0675735481194224
5.0635,0.38816985407021254,0.8133929242897409,1.4389404835754371,0.8683744314055594,1.7198966841456729,1.0667890467771675
5.064,0.387612438842757,0.8134156251024612,1.4397251895694883,0.8689318466330149,1.7198739833329524,1.0660043407831163
5.0645,0.3870547699976052,0.8134378482824978,1.4405100924852074,0.8694895154781667,1.7198517601529157,1.0652194378673971
5.065,0.38649685787412635,0.8134596143833911,1.4412951846494904,0.8700474276016456,1.7198299940520223,1.0644343457031142
5.0655,0.3859387126963647,0.8134809436457984,1.4420804584473768,0.8706055727794072,1.719808664789615,1.0636490719052278
5.066,0.38538034457259257,0.8135018559988474,1.4428659063231193,0.8711639409031794,1.719787752436566,1.0628636240294853
5.0665,0.3848217634949258,0.8135223710615953,1.443651520781197,0.8717225219808461,1.719767237373818,1.0620780095714075
5.067,0.3842629793390002,0.813542508144588,1.4444372943872799,0.8722813061367717,1.7197471002908253,1.0612922359653247
5.0675,0.38370400186370673,0.8135622862515149,1.445223219769139,0.8728402836120651,1.7197273221838985,1.0605063105834656
5.068,0.3831448407109838,0.8135817240809555,1.4460092896175112,0.873399444764788,1.7197078843544578,1.0597202407350934
5.0685,0.3825855054056657,0.8136008400282126,1.4467954966869105,0.8739587800701062,1.7196887684072006,1.058934033665694
5.069,0.38202600535538406,0.813619652187229,1.4475818337963953,0.8745182801203878,1.7196699562481843,1.0581476965562093
5.0695,0.3814663498505221,0.813638178352582,1.448368293830286,0.8750779356252498,1.7196514300828312,1.0573612365223186
5.07,0.38090654806421886,0.8136564360215544,1.4491548697388392,0.875637737411553,1.719633172413859,1.0565746606137654
5.0705,0.3803466090524225,0.8136744423962743,1.4499415545388752,0.8761976764233493,1.719615166039139,1.0557879758137294
5.071,0.37978654175399074,0.8136922143859238,1.4507283413143626,0.8767577437217812,1.7195973940494895,1.055001189038242
5.0715,0.37922635499083646,0.8137097686090096,1.4515152232169606,0.8773179304849354,1.7195798398264037,1.054214307135644
5.072,0.37866605746811793,0.8137271213956944,1.4523021934665181,0.8778782280076539,1.7195624870397188,1.0534273368860865
5.0725,0.3781056577744709,0.8137442887901836,1.4530892453515343,0.8784386277013009,1.7195453196452297,1.0526402850010703
5.073,0.3775451643822818,0.813761286553165,1.453876372229577,0.87899912109349,1.7195283218822481,1.0518531581230275
5.0735,0.37698458564800014,0.8137781301642985,1.4546635675276651,0.8795596998277716,1.7195114782711147,1.0510659628249395
5.074,0.37642392981248896,0.81379483482475,1.4554508247426103,0.8801203556632828,1.7194947736106632,1.0502787056099943
5.0745,0.3758632050014115,0.813811415459771,1.456238137441325,0.8806810804743603,1.7194781929756422,1.0494913929112797
5.075,0.37530241922565305,0.8138278867213151,1.4570254992610923,0.8812418662501188,1.719461721714098,1.0487040310915123
5.0755,0.3747415803817762,0.813844262990694,1.4578129039098031,0.8818027050939957,1.7194453454447192,1.0479166264428015
5.076,0.37418069625250827,0.8138605583812653,1.4586003451661582,0.8823635892232636,1.719429050054148,1.0471291851864464
5.0765,0.37361977450725975,0.8138767867411526,1.4593878168798375,0.8829245109685122,1.7194128216942606,1.046341713472767
5.077,0.37305882270267204,0.8138929616559946,1.4601753129716388,0.8834854627730999,1.7193966467794186,1.0455542173809658
5.0775,0.3724978482831937,0.813909096451718,1.4609628274335837,0.8840464371925782,1.7193805119836951,1.0447667029190209
5.078,0.37193685858168324,0.8139252041973362,1.4617503543289958,0.8846074268940887,1.7193644042380771,1.0439791760236088
5.0785,0.3713758608200381,0.8139412977077662,1.4625378877925477,0.8851684246557339,1.719348310727647,1.043191642560057
5.079,0.37081486210984776,0.8139573895466669,1.4633254220302814,0.8857294233659242,1.7193322188887465,1.0424041083223232
5.0795,0.37025386945307054,0.8139734920292901,1.4641129513196007,0.8862904160227014,1.7193161164061233,1.0416165790330039
5.08,0.3696928897427321,0.8139896172253491,1.4649004700092378,0.8868513957330398,1.7192999912100642,1.0408290603433668
5.0805,0.36913192976364567,0.814005776961896,1.4656879725191936,0.8874123557121263,1.7192838314735173,1.040041557833411
